기준일자,승차_호선,승차_역,하차_호선,하차_역,일반_승객수,승차 가능,하차 가능,기동카 사용 가능,환승 여부
20230331,5호선,광화문,경의중앙선,탄현,53,O,O,O,O
20230331,2호선,잠실새내,2호선,충정로,53,O,O,O,X
20230331,3호선,약수,4호선,미아사거리,53,O,O,O,O
20230331,7호선,청담,신분당선,신사,53,O,X,X,O
20230331,1호선,구로,4호선,충무로,53,O,O,O,O
20230331,9호선,봉은사,5호선,미사,53,O,O,O,O
20230331,7호선,청담,6호선,월곡,53,O,O,O,O
20230331,1호선,망월사,4호선,상계,53,X,O,X,O
20230331,수인분당선,태평,7호선,학동,53,X,O,X,O
20230331,4호선,이촌,3호선,경복궁,53,O,O,O,O
20230331,6호선,망원,2호선,서울대입구,53,O,O,O,O
20230331,1호선,가산디지털단지,6호선,디지털미디어시티,53,O,O,O,O
20230331,공항철도,디지털미디어시티,2호선,신촌,53,O,O,O,O
20230331,4호선,회현,7호선,수락산,53,O,O,O,O
20230331,신분당선,강남,7호선,중곡,53,X,O,X,O
20230331,3호선,금호,3호선,홍제,53,O,O,O,X
20230331,7호선,중곡,4호선,수유,53,O,O,O,O
20230331,1호선,동대문,1호선,안양,53,O,X,X,X
20230331,3호선,경복궁,4호선,혜화,53,O,O,O,O
20230331,1호선,관악,5호선,여의도,53,X,O,X,O
20230331,5호선,화곡,공항철도,디지털미디어시티,53,O,O,O,O
20230331,6호선,태릉입구,6호선,상수,53,O,O,O,X
20230331,8호선,몽촌토성,8호선,모란,53,O,O,O,X
20230331,3호선,양재,5호선,아차산,53,O,O,O,O
20230331,공항철도,디지털미디어시티,2호선,문래,53,O,O,O,O
20230331,2호선,봉천,7호선,철산,53,O,O,O,O
20230331,6호선,삼각지,4호선,신용산,53,O,O,O,O
20230331,2호선,서울대입구,신분당선,강남,53,O,X,X,O
20230331,8호선,수진,2호선,성수,53,O,O,O,O
20230331,2호선,역삼,5호선,굽은다리,53,O,O,O,O
20230331,3호선,녹번,1호선,시청,53,O,O,O,O
20230331,6호선,디지털미디어시티,경의중앙선,백마,53,O,O,O,O
20230331,2호선,건대입구,7호선,장승배기,53,O,O,O,O
20230331,5호선,공덕,2호선,신대방,53,O,O,O,O
20230331,2호선,합정,6호선,상수,53,O,O,O,O
20230331,2호선,삼성,신분당선,강남,53,O,X,X,O
20230331,2호선,잠실새내,4호선,성신여대입구,53,O,O,O,O
20230331,4호선,한성대입구,1호선,종각,53,O,O,O,O
20230331,7호선,중곡,7호선,총신대입구(이수),53,O,O,O,X
20230331,경의중앙선,회기,2호선,잠실나루,53,O,O,O,O
20230331,4호선,숙대입구,4호선,상록수,53,O,X,X,X
20230331,1호선,청량리,1호선,금천구청,53,O,O,O,X
20230331,2호선,신촌,5호선,발산,53,O,O,O,O
20230331,수인분당선,강남구청,수인분당선,서울숲,53,O,O,O,X
20230331,신분당선,미금,9호선,국회의사당,53,X,O,X,O
20230331,1호선,망월사,4호선,동대문,53,X,O,X,O
20230331,4호선,동대문,1호선,양주,53,O,X,X,O
20230331,3호선,양재,6호선,상수,53,O,O,O,O
20230331,6호선,한강진,2호선,신도림,53,O,O,O,O
20230331,9호선,신반포,9호선,국회의사당,53,O,O,O,X
20230331,5호선,광화문,3호선,연신내,53,O,O,O,O
20230331,1호선,제물포,2호선,신촌,53,X,O,X,O
20230331,2호선,잠실새내,1호선,서울,53,O,O,O,O
20230331,수인분당선,정자,8호선,신흥,53,X,O,X,O
20230331,2호선,서울대입구,3호선,경찰병원,53,O,O,O,O
20230331,신분당선,강남,7호선,중화,53,X,O,X,O
20230331,8호선,장지,9호선,고속터미널,53,O,O,O,O
20230331,9호선,삼성중앙,9호선,종합운동장,53,O,O,O,X
20230331,5호선,종로3가,3호선,녹번,53,O,O,O,O
20230331,6호선,이태원,4호선,혜화,53,O,O,O,O
20230331,2호선,신도림,1호선,화서,53,O,X,X,O
20230331,경의중앙선,디지털미디어시티,6호선,합정,53,O,O,O,O
20230331,9호선,노량진,1호선,구일,53,O,O,O,O
20230331,수인분당선,가천대,2호선,신림,53,X,O,X,O
20230331,2호선,대림,3호선,연신내,53,O,O,O,O
20230331,8호선,문정,3호선,일원,53,O,O,O,O
20230331,1호선,신설동,1호선,도봉,53,O,O,O,X
20230331,7호선,중계,6호선,돌곶이,53,O,O,O,O
20230331,9호선,봉은사,신분당선,신사,53,O,X,X,O
20230331,1호선,시청,서해선,신천,53,O,X,X,O
20230331,김포골드라인,구래,9호선,당산,53,O,O,O,O
20230331,7호선,대림,1호선,안양,53,O,X,X,O
20230331,수인분당선,강남구청,2호선,왕십리,53,O,O,O,O
20230331,1호선,도화,7호선,가산디지털단지,53,X,O,X,O
20230331,7호선,상봉,7호선,용마산,53,O,O,O,X
20230331,7호선,대림,2호선,신도림,53,O,O,O,O
20230331,9호선,봉은사,2호선,신도림,53,O,O,O,O
20230331,2호선,성수,1호선,안양,53,O,X,X,O
20230331,신분당선,판교,9호선,언주,53,X,O,X,O
20230331,9호선,노량진,1호선,대방,53,O,O,O,O
20230331,김포골드라인,운양,9호선,마곡나루,53,O,O,O,O
20230331,2호선,을지로입구,5호선,마곡,53,O,O,O,O
20230331,수인분당선,수원시청,8호선,잠실,53,X,O,X,O
20230331,2호선,사당,6호선,디지털미디어시티,53,O,O,O,O
20230331,2호선,을지로입구,6호선,상월곡,53,O,O,O,O
20230331,9호선,삼전,수인분당선,서울숲,53,O,O,O,O
20230331,2호선,방배,4호선,미아사거리,53,O,O,O,O
20230331,9호선,여의도,1호선,노량진,53,O,O,O,O
20230331,5호선,여의도,6호선,녹사평,53,O,O,O,O
